Post URL,User,Author Name,Likes,Views,Shares,Comments,Comments Data,Caption,HashTags,Music,Date Posted,Date Collected
https://www.tiktok.com/@jaadiee/7198199504405843205,jaadiee,Jaadiee,14600000,105300000,338200,114200,"['this world finna end', 'Gramps got it']",Replying to @Big T. Styling the Big Red Boot 🅱️🥵👴🏻 ,#gramps #bigredboot #mschf #streetwear #fashion #styling #outfit #astroboy ,HOTEL LOBBY (Unc & Phew),2023-02-09 22:20:28,2023-11-18 21:30:04.350948
https://www.tiktok.com/@bobocu.id/6985733305312300315,bobocu.id,BoBocu,14100000,173500000,161400,99500,"['Sound removed 😒😒😒', 'how many times have you watched this?\nbutterfly 👁️👄👁️']","🔊 simple simple bo bo cu ,simple simple bo bo cu  ",#bobocu #outfit,,2021-07-17 09:03:09,2023-11-18 21:30:05.993341
https://www.tiktok.com/@itsxanthiaa/6993113843958418690,itsxanthiaa,Xan,7400000,54100000,41000,42700,"['YPU GOTTA FLUFF YOUR HAIR AND LOOK LIKE AUNT CASS', 'My mouth literally DROPPED']",Reply to @mollys_jolly_brolly I’m sad because this was the closest I have to the Pixar Mum fit 😭😭 ,#pixarmum #outfit,Cognac Queen,2021-08-06 06:23:21,2023-11-18 21:30:08.051757
https://www.tiktok.com/@kramzurc13/7109515306787360046,kramzurc13,Mark 💀,7300000,52700000,54100,53900,"['Oh nah 💀', 'not her running like a celebrity ignoring the paparazzi']",,#emo #outfit,original sound,2022-06-15 22:40:26,2023-11-18 21:30:09.946456
https://www.tiktok.com/@vivacious.honey/7029001518082936111,vivacious.honey,Vanessa Chen,6100000,55900000,35200,15800,"['2nd fit I would switch LOL it’s backwards', 'day']",Team DAY or NIGHT? ☀️🌙 OUTFITS ON MY LTK ‼️ ,#fyp #foryou #fashiontok #inspo #aesthetic #fashion #ootd #outfit #style #fallfashion #winterfashion,SAD GIRLZ LUV MONEY - Remix,2021-11-10 23:25:51,2023-11-18 21:30:11.926772
https://www.tiktok.com/@iconicakes/6898403158473723138,iconicakes,sara & avni,5800000,27900000,6521,10500,"['HARRY STYLES', ""POV: you're scrolling through #kendalljenner""]",Reply to @annabelrdrs what celebrity should I embody tomorrow? ,#kendalljenner #style #outfit #makeup #hairdye,original sound,2020-11-24 00:57:30,2023-11-18 21:30:14.038876
https://www.tiktok.com/@liisa.niiko/6947007648239766790,liisa.niiko,Lisa&Niko,5600000,39400000,136300,49600,"['i thought it was a child', '@_joy_rj 🥰']",Outfit of the day🥶 ,#viral #outfit #trend #match #calvinklein #mcqueen,original sound,2021-04-04 00:27:45,2023-11-18 21:30:15.915111
https://www.tiktok.com/@jaadiee/7265723058801904928,jaadiee,Jaadiee,5300000,46500000,90200,35500,"['Gramps does it every time 🔥🔥🔥🔥🔥🔥', 'thats actually fire']",Replying to @Johnny Anzeige| styling the Big Yellow Boots 🤝👴🏻🔥  ,#gramps #styling #howtostyle #crocs #mschf #bigredboots #astroboy #fashion #streetwear #style #outfit ,JEALOUSY,2023-08-10 21:26:27,2023-11-18 21:30:18.112800
https://www.tiktok.com/@minging888/6849904897752698113,minging888,黃吉吉的無聊日子,5000000,39000000,263800,18700,[],,#fypシ #fyp #outfit #dogs #dogsoftiktok #puppy I choice my outfit ☺️✌️✌️,蘇荷熱播女聲開唱 remix,2020-07-16 08:19:36,2023-11-18 21:30:19.348037
https://www.tiktok.com/@iconicakes/6897276172145642753,iconicakes,sara & avni,4800000,18900000,10200,10100,"['Skater girl 🛹💅🏻', 'Girl really be recording and being late for school for us']",what should my aesthetic be for tomorrow? ,#aesthetic #outfit #darkacademia #style #makeup #day4,original sound,2020-11-21 00:04:12,2023-11-18 21:30:21.479272
https://www.tiktok.com/@asaliraniii/7251605323989978395,asaliraniii,A S A L 🦋,4500000,38500000,14000,9533,"['Just awkward silence while doing it', 'them after the video ends: 🧍']",good vibes in subway💕@LUKAMACHAIN ,#viral#asaliraniii#fyfyfyfyfyfyfyfyfyfyfyfyfyfyfyfyfyfy#sturdy#subway#dance#outfit#routine#fürdich ,original sound,2023-07-03 20:22:22,2023-11-18 21:30:23.604009
https://www.tiktok.com/@larissa.appius/7104295411325635845,larissa.appius,Larissa,4300000,38700000,25400,11600,"['Angezogeeeen bitteeee 😍😍😍😍', 'Step 1: be rich']",How to style a black corset 🖤  ,#outfit #outfitideas #outfitinspo #outfitinspiration #suit #corset #corsettop  #fashion #fashioninspo #fashiontiktok #style #foryoupage #foryou #aesthetic #aesthetics  #oversized #trend #trending,Toxic,2022-06-01 21:04:36,2023-11-18 21:30:26.286770
https://www.tiktok.com/@bobocu.id/6982438400527846682,bobocu.id,BoBocu,4300000,52800000,25400,21800,"['You forgot to tuck your shirt in', ""people be like glow up yh bc his face isn't showing""]",simple simple 😷 ,#bobocu #outfit,,2021-07-08 11:57:08,2023-11-18 21:30:28.488787
https://www.tiktok.com/@dyl4n.10/6944325679051820293,dyl4n.10,dylaaa,4200000,26900000,56700,28400,"['So u don’t wear under okay girlie', '@justtrynafindalife j-just this🥺']",Follow for more 🥶 ,#viral #outfit #trend #match #fyp #foryoupage,original sound,2021-03-27 19:00:22,2023-11-18 21:30:30.466792
https://www.tiktok.com/@jackie.mack/6738857119702863109,jackie.mack,Lawful Good // BLM,4200000,50900000,118600,13200,"['Here before very viral REMEBER', 'i thought it was going to be some weird cosplay or furry thing😂😂😂']",Only the cleanest transitions ,#transition #outfit #clothes #makeup #style #foryoupage #foryou,Absolutely Anything (feat. Or3o),2019-09-21 02:17:24,2023-11-18 21:30:32.426713
https://www.tiktok.com/@aestheticfashion19/6909205588257950982,aestheticfashion19,ambria💘☀️🐚🌊,4000000,21500000,33300,18000,"['how do u get the effects', 'What’s the collared shirt called on SHEIN?💕💕']",winter fit!! thank u for 210k!!! ,#HelloWinter #shein #nike #ootd #outfit #winterfit #aesthetic #outfit #PerfectGifts #YearOnTikTok #happyholidays #fyp,original sound - Faisal,2020-12-23 03:36:39,2023-11-18 21:30:34.292980
https://www.tiktok.com/@shoplizee.outfit/7106313953206160683,shoplizee.outfit,LIZEE,4000000,50000000,21400,8522,"['in bio profile 🌟👈', 'I think no one notice 😳']",,#fyp #outfit my favorite pants,Jiggle Jiggle,2022-06-07 07:37:32,2023-11-18 21:30:36.283418
https://www.tiktok.com/@zhenclay98/7106504066242563355,zhenclay98,@ZHen,4000000,40500000,124200,16500,"['tell her i want her', 'The wink got me']",XT ,#cute #wolfcut #outfit #koreanhaircut #tomboystyle,الصوت الأصلي,2022-06-07 19:55:16,2023-11-18 21:30:38.361824
https://www.tiktok.com/@richellezz/7243864166178573573,richellezz,richelle zhang,4000000,17400000,14700,6175,"['No guy i date is worth this dress', 'does it come with the body or?']",a little balck dress is always the answer ,#dress #grwm #fashion #outfit #inspo ,som original,2023-06-12 23:42:40,2023-11-18 21:30:40.818402
https://www.tiktok.com/@herlyrg/7222356801273056517,herlyrg,Herly RG,3700000,29900000,14300,8531,"['You look like one of the 3 powerful girls 😂', 'Elastigirl belica 😻🤭 (no hate)']",Me encanto ,#aestetic #outfit  ,sonido original,2023-04-16 00:43:07,2023-11-18 21:30:42.798644
https://www.tiktok.com/@bobocu.id/6984626612889259290,bobocu.id,BoBocu,3500000,43700000,23900,26300,"['buat outfit batik bg😌', '@sike_yeet69 the power of mask']",simple simple hitam 😷 ,#bobocu #outfit,,2021-07-14 09:28:36,2023-11-18 21:30:45.096112
https://www.tiktok.com/@143joannagc/6896151356755791110,143joannagc,Joanna Crauswell,3500000,12500000,31500,29200,"['YESSS', 'this is so good omg']",Since Jake wasn’t in the first one✌️Ib: @pastel.fruit  ,#adventuretime#fyp#style#ootd#outfit#fit#fits#outfits,original sound,2020-11-17 23:20:11,2023-11-18 21:30:47.272100
https://www.tiktok.com/@losrugratss/7056522433943145734,losrugratss,LosRugratss,3500000,18400000,37900,18900,"['1M? Easy!!', '@jack_kamdem 😂']",🤴🏼🤴🏻🤴🏼🤴🏻🤴🏽,#fyp #foryou #parati #outfit,sonido original,2022-01-24 03:21:01,2023-11-18 21:30:49.049617
https://www.tiktok.com/@guacbottom2/7102508401762012459,guacbottom2,Holy Guacamole,3400000,20900000,195000,17500,"['haha does he love all of the costumes 😂', 'The slide!😅😅🥰🥰']",I’m not even surprised he wants this 😮‍💨 ,#husbandwife #couple #funny #outfit #littleblackdress,Plain Jane,2022-05-28 01:30:03,2023-11-18 21:30:51.282442
https://www.tiktok.com/@kangye1937/6921894142142418177,kangye1937,Walter Clair,3300000,18900000,35200,28900,"[""g-dragon's fashion influence"", 'can i be ur granddaughter swaggy grandpa?🤩🕶🤏']",4ever young ,#outfit #outfitsinspo #ootd#fashion #cool #foryou #man,オリジナル楽曲 - Walter Clair,2021-01-26 08:14:33,2023-11-18 21:30:53.217893
https://www.tiktok.com/@iconicakes/6896528914366090497,iconicakes,sara & avni,3300000,12700000,3691,5550,"['where did you get ur sun light from', 'Goth goth goth goth goth']",what should my aesthetic be for tomorrow?  ,#day2 #outfit #style #aesthetic #makeup,original sound,2020-11-18 23:44:28,2023-11-18 21:30:55.198508
https://www.tiktok.com/@tal_111_/7247227758101810459,tal_111_,tal☆,3200000,23700000,7389,8120,"['IM SO CLUELESS ABT THESE CLUELESS COMMENTS BRO', 'I dont have enough clothes to do this 💀']",wowowoowowo ,#fyp #foryou #foryoupage #fy #FYP #Fyp #ForYouPage #trend #trending #viral #blowup #fit #fits #outfit #outfits #clothes #style #styling #outfitbook #clueless #dontknowwhattowear #brandy #brandymelville #tal_111_ #tal ,original sound,2023-06-22 01:15:14,2023-11-18 21:30:57.386377
https://www.tiktok.com/@jaadiee/7205620682871377158,jaadiee,Jaadiee,3200000,21400000,9705,13500,"['Man’s can pull off any look', 'Who let bro cook🔥🔥🔥🔥🔥🔥 waiting for the second course🔥🔥']",Replying to @Dgang here you go 🌊💖 ,#Gramps #styling #diorb31 #fashion #streetwear #outfit #dior #grwm ,Watch This (ARIZONATEARS Pluggnb Remix),2023-03-01 22:18:26,2023-11-18 21:30:59.309219
https://www.tiktok.com/@bobocu.id/6949375026462199042,bobocu.id,BoBocu,3100000,54900000,76100,61000,"['the power mask', 'Are you sure that’s the same person?🤨👀']",Balas @tavisha00 stay with me ya ☺️ ,#fashion #outfit #fyp #seojun,original sound,2021-04-10 09:34:24,2023-11-18 21:31:01.257003
https://www.tiktok.com/@hahahallberg/7204888387323530501,hahahallberg,Daniel Hallberg,8900000,124100000,60300,30900,"[""it's criticism on fast fashion"", 'thats honestly a cool concept']",@AVAVAV Fashion Show  ,#milanfashionweek #fail #fashionfail #fashionweek #funny #lol #fashion ,Benny Hill Theme,2023-02-27 22:56:44,2023-11-18 21:31:03.268503
https://www.tiktok.com/@kenzlawren/7137899268580445482,kenzlawren,Kenz Lawrén,5300000,24900000,6570,5786,"['you had a GREAT walk. so smooth. Goodluck fingers crossed for ya.', 'That’s intimidating. Everyone looks hot 😅']",REAL ,#behindthescenes of LAFW castings #LAfashionweek #fashionweek #runwaymodels #modeltok #modeltiktok #storytime ,RAVE,2022-08-31 10:24:47,2023-11-18 21:31:05.321627
https://www.tiktok.com/@breebilliter/7064286394025348398,breebilliter,Bree Billiter,4900000,22400000,4824,5980,"['Literally made with lots of love🥰', 'Dedication 🥲']",The making of the burn book dress ,#nyfw #fashionweek #tiktokfashionmonth #meangirls #reginageorge #burnbook #myart @nyfw @artheartsfashion,Bomb Intro / Pass That Dutch,2022-02-14 01:29:09,2023-11-18 21:31:07.479766
https://www.tiktok.com/@overtime/7154028291324693802,overtime,Overtime,4800000,51100000,40200,25600,"['people saying ""oooooh"" makes it more embarrasing and worse', 'those must be the fall collections']",I mean at least they weren’t the only one 😭 (h/t tobiasgoon/ig) ,#fashionweek #falling #shoutoutot ,original sound,2022-10-13 21:33:59,2023-11-18 21:31:09.688551
https://www.tiktok.com/@taylortiminskas/7194931594484845870,taylortiminskas,Taylor Timinskas,4100000,24400000,24500,12900,"['Oh I actually wasn’t finished with-', 'She definitely ate but so did in fact, leave crumbs, and cutlery']",(di)vision show at copenhagen fashion literally left no crumbs ,#fashionweek ,original sound,2023-02-01 02:59:20,2023-11-18 21:31:11.852494
https://www.tiktok.com/@thefashioncouple/6924760566653357317,thefashioncouple,THEFASHIONCOUPLE,4100000,23100000,26900,15800,"['Oh yesss😫😍', 'Give meh save plsss']",Which show did we kill? Hats by @thebuckshat ,#fy #fashionshow #styleinspiration #foryou #viral #prada #versace #trending #frontrowtiktok #style,Originalton,2021-02-03 01:37:50,2023-11-18 21:31:13.733500
https://www.tiktok.com/@i_d/7149868321041599749,i_d,i-D,3900000,49700000,104100,65000,"['FASHION IS GETTING FUN AGAINNNNNNN', 'Fashion has become so conceptual no one even knows what’s going on anymore']",Somebody think of the shoes! 🫣 ,#balenciaga #mudpit #pfw #fashionweek #tiktokfashion #fashionforyou #fyp ,original sound,2022-10-02 16:30:50,2023-11-18 21:31:15.760662
https://www.tiktok.com/@ninacelested/7211978773518896426,ninacelested,nina,3800000,32300000,2758,3829,"['zendaya is me when i’m trying to make normal conversation and it’s just not working. then i just be quiet', 'she def said dis im deadd😭']",,#duet with @voguemagazine I ♥️ her #zendaya #lipreading #lipreadinggirl #lipreader #celebrities #emmastone #lipreadingcelebrities #parisfashionweek #fashionweek ,original sound,2023-03-19 01:31:11,2023-11-18 21:31:17.435762
https://www.tiktok.com/@studnioo/7143225802061057285,studnioo,Ondřej Studnick,3600000,28000000,14100,7672,"['What brand should i do next ?', 'ralph lauren is one of the old money brand i wound buy']",Replying to @Vincent Huynh Ralph Lauren>>> ,#ralph #lauren #ralphlauren #polo #fyp #foryou #foryoupage #fashio #fashion #fashiontiktok #fashioninspo #fashionweek #fashiontok,sweet caroline but dark academia,2022-09-14 18:54:28,2023-11-18 21:31:19.781274
https://www.tiktok.com/@brothaxolotls/7150344415138123013,brothaxolotls,Brothaxolotls,3300000,27700000,31700,21300,"['Say it with me- sharpie comes off glass', 'Literally got a red dress on tonight but y’all worried about the sharpie']",Red dress ❤️‍🔥 ,#fyp #foryou #pourtoi #fashionweek #axolotl #viral #petsoftiktok #animalsoftiktok #minecraft #roblox #reddress #lanadelrey #xyzbca ,Originalton,2022-10-03 23:18:19,2023-11-18 21:31:22.290781
https://www.tiktok.com/@ohpolly/7201922982598528262,ohpolly,Oh Polly,3100000,26700000,13700,3465,"['What’s the name of this dress??!!', 'does the body come with the dress 😫']",Show stopping dresses>> ,#fyp #ohpolly #runway #fashionweek #maxidress #itgirl ,som original,2023-02-19 23:09:28,2023-11-18 21:31:24.271974
https://www.tiktok.com/@greti__molnar/7147081026446134534,greti__molnar,Molnár Gréti,3100000,34100000,44500,15900,"['He’s a beautiful beautiful man lol', 'I want to know what he smells like 🥵']",@michelemorrone at the Dolce&Gabbana Fashion Show in Milan👀 ,#foryou #milan #fwm #fashionweek #dolcegabbana #fypシ #michelemorrone ,I See Red,2022-09-25 04:14:41,2023-11-18 21:31:26.369769
https://www.tiktok.com/@thefashioncouple/6926273319163546886,thefashioncouple,THEFASHIONCOUPLE,3000000,17800000,19500,12200,"['I love the CHANEL one 😍😩', 'The Gucci look was like Santa’s helpers, loveeee it🤩']","Since y’all wanted a part 2, here we go🥶follow our personal @sir_bucks @janinaneoral ",#fy #foryou #viral #frontrow #fashionshowchallenge #viral #style,Originalton,2021-02-07 03:28:06,2023-11-18 21:31:28.194158
https://www.tiktok.com/@laurashae/7119159111622692101,laurashae,Laura Shae,2900000,16900000,4749,9550,"['Not Bella chinking the brand of the glasses 😭😭😭', 'Bella looking at the glasses: “what is Shein?” 💀']",Balenciaga Dinner in Paris ,#kimkardashian #krisjenner #bellahadid #dualipa #chiaraferragni #nicolekidman #alexademie #christinequinn #emilyratajkowski #ashleyolsen #faikhadra #paris #hautcouture #fashionweek #fyp #foryou#parisfashionshow #viral #balenciaga,Originalton,2022-07-11 22:23:21,2023-11-18 21:31:30.136428
